gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude
394823,993,1530688598,5804692.90773,550869.656949,9.74751499999858,52.3901210000033
394824,993,1530688599,5804699.38286,550871.903991,9.747549000001294,52.39017900000763
408548,1015,1504550206,5804672.78276,550849.039134,9.747208999999293,52.38994199999037
408549,1015,1504550207,5804664.27391,550843.750434,9.747130000003615,52.389866000041984
408550,1015,1504550208,5804655.76365,550838.325613,9.747049000006664,52.3897900000033
408551,1015,1504550209,5804651.80531,550832.037057,9.74695600000766,52.38975500002583
408552,1015,1504550210,5804645.4358,550829.24438,9.746914000006113,52.38969799998105
408553,1015,1504550211,5804635.2415,550833.092893,9.746968999997478,52.38960600002559
408554,1015,1504550212,5804634.47204,550833.985604,9.746981999994466,52.38959900000425
408555,1015,1504550214,5804627.77923,550842.970442,9.74711300000051,52.389538000039394
408556,1015,1504550216,5804623.66857,550854.242629,9.747278000003847,52.38949999995979
408557,1015,1504550217,5804619.51083,550860.955369,9.74737599999531,52.38946200000056
408558,1015,1504550218,5804613.99867,550865.776466,9.747446000002752,52.38941200002039
408559,1015,1504550219,5804613.62691,550872.858451,9.747549999995408,52.389408000042856
408560,1015,1504550220,5804611.57618,550878.936908,9.747638999995196,52.3893889999714
408561,1015,1504550221,5804606.50332,550883.209018,9.747701000001994,52.389342999987626
408562,1015,1504550222,5804603.96689,550885.345076,9.747732000001188,52.38931999998331
408563,1015,1504550223,5804597.65575,550888.200757,9.747773000004656,52.38926299996866
408564,1015,1504550225,5804590.91589,550892.626244,9.747837000006264,52.38920200000204
408565,1015,1504550226,5804589.26225,550894.07259,9.747857999995013,52.389187000001165
408566,1015,1504550229,5804589.81484,550904.479966,9.748010999996325,52.3891910000239
408567,1015,1504550230,5804588.97006,550908.844507,9.7480750000035,52.3891829999786
408568,1015,1504550231,5804589.46003,550913.195242,9.748139000004622,52.389187000044416
408569,1015,1504550232,5804587.83737,550917.635891,9.748203999999314,52.389172000025866
408570,1015,1504550233,5804584.43577,550922.163008,9.748269999997406,52.38914099997986
408571,1015,1504550234,5804580.26192,550927.310658,9.748344999997746,52.38910299996269
408572,1015,1504550235,5804577.31581,550932.853969,9.748425999992582,52.38907599997573
408573,1015,1504550236,5804574.8118,550938.120474,9.748503000006217,52.38905299998645
408574,1015,1504550237,5804574.05222,550939.965945,9.748529999997364,52.38904599997015
408575,1015,1504550238,5804574.87871,550944.585446,9.748597999995615,52.38905299996023
408585,1015,1504550248,5804567.65736,550945.476909,9.748609999995429,52.38898800000375
408586,1015,1504550249,5804565.51515,550942.708633,9.748569000003728,52.3889689999866
408587,1015,1504550251,5804564.25713,550939.386724,9.748519999994,52.38895799997434
408588,1015,1504550252,5804563.78898,550937.145597,9.74848700000504,52.38895400000334
408589,1015,1504550253,5804561.64396,550934.105104,9.748441999997116,52.38893500000656
408590,1015,1504550254,5804556.96324,550933.268764,9.74842899999346,52.38889300003415
408591,1015,1504550255,5804548.9485,550932.739164,9.74842000000022,52.38882100003587
408592,1015,1504550256,5804542.14318,550930.835845,9.74839100000586,52.3887600000208
408593,1015,1504550257,5804538.66132,550927.604988,9.748342999999467,52.3887290000426
408594,1015,1504550258,5804533.95032,550923.842363,9.748287000005442,52.38868700003311
408595,1015,1504550259,5804529.24425,550920.556101,9.748238000003354,52.38864500001183
408596,1015,1504550260,5804518.19257,550916.790995,9.748181000004822,52.388546000031816
408597,1015,1504550261,5804513.4682,550911.735332,9.748105999995492,52.38850399998918
408598,1015,1504550262,5804506.64952,550908.538957,9.748058000006894,52.38844300002154
408599,1015,1504550263,5804500.28208,550905.950451,9.748019000005629,52.38838599998183
408600,1015,1504550264,5804488.34763,550902.875026,9.747972000003724,52.38827900002326
408601,1015,1504550265,5804473.82679,550897.103891,9.74788499999586,52.38814900003704
408602,1015,1504550266,5804470.90953,550894.68386,9.747849000000524,52.3881230000035
408603,1015,1504550267,5804461.49462,550887.838972,9.74774700000395,52.38803899997392
408604,1015,1504550268,5804457.12226,550884.549176,9.747698000000804,52.38799999996664
408605,1015,1504550269,5804453.28846,550879.552275,9.74762400000536,52.38796600001412
408606,1015,1504550270,5804446.91611,550876.487323,9.747578000002363,52.387908999955904
408607,1015,1504550271,5804443.10272,550873.463975,9.747532999993885,52.38787500003536
408608,1015,1504550272,5804430.27424,550869.989303,9.747479999996695,52.387759999990685
408609,1015,1504550273,5804423.00716,550866.457139,9.747427000004633,52.3876950000143
408610,1015,1504550274,5804417.52746,550863.655173,9.74738500000003,52.38764600000982
408611,1015,1504550275,5804415.4085,550863.132575,9.74737699999498,52.38762699995662
408612,1015,1504550276,5804418.28988,550862.081874,9.747362000005252,52.387653000011255
408613,1015,1504550278,5804419.16845,550860.983807,9.747346000001675,52.38766100000533
408614,1015,1504550279,5804421.707,550859.051847,9.747317999995609,52.38768400001096
408615,1015,1504550280,5804424.70312,550858.340272,9.747307999998768,52.3877110000244
408616,1015,1504550281,5804423.814,550858.417521,9.747309000003131,52.38770300001681
408617,1015,1504550282,5804422.13433,550857.345889,9.747293000001324,52.38768799999675
408618,1015,1504550283,5804419.59156,550858.869521,9.747315000006706,52.38766499998969
408619,1015,1504550284,5804417.50214,550861.205211,9.74734900000629,52.387645999980215
408620,1015,1504550285,5804415.75344,550864.218,9.747393000004012,52.38762999999687
408621,1015,1504550286,5804414.11456,550867.093532,9.747434999993152,52.3876149999865
408622,1015,1504550287,5804412.02866,550869.769502,9.747474000006802,52.38759599997168
408623,1015,1504550288,5804411.61611,550872.904611,9.747519999999936,52.38759200002914
408624,1015,1504550289,5804409.98216,550876.256531,9.747568999993902,52.38757700002723
408625,1015,1504550290,5804413.47383,550880.440275,9.747631000005056,52.38760799997247
408626,1015,1504550291,5804412.61497,550883.443874,9.747674999993668,52.38760000004281
408627,1015,1504550292,5804410.0919,550886.873052,9.747725000002012,52.38757699996499
408628,1015,1504550293,5804408.90147,550890.084269,9.747772000003508,52.38756600002253
408629,1015,1504550294,5804407.60614,550893.909129,9.74782799999626,52.38755400001403
408630,1015,1504550295,5804405.97431,550897.465224,9.747880000005168,52.38753899996323
408631,1015,1504550296,5804406.01724,550901.616559,9.747941000002566,52.38753899997224
408632,1015,1504550297,5804400.93947,550905.412482,9.74799600000665,52.38749299996004
408633,1015,1504550298,5804397.64206,550909.25806,9.748052000000737,52.3874630000257
408634,1015,1504550299,5804393.36401,550915.087589,9.74813700000227,52.3874240000228
408635,1015,1504550300,5804391.31334,550921.166334,9.748226000004369,52.387405000031606
408636,1015,1504550301,5804387.58088,550925.969302,9.748295999993395,52.38737100001925
408637,1015,1504550302,5804385.05573,550929.194354,9.74834299999528,52.38734799996854
408638,1015,1504550303,5804382.08357,550932.219848,9.748386999998209,52.38732100002236
408639,1015,1504550304,5804380.89598,550935.703315,9.748438000004018,52.38731000002181
408640,1015,1504550305,5804380.92556,550938.561626,9.748480000003225,52.38731000002712
408641,1015,1504550306,5804382.61158,550940.245735,9.748505000004782,52.387324999988856
408642,1015,1504550310,5804379.26911,550939.735828,9.748497000001995,52.387294999969406
408643,1015,1504550311,5804378.36943,550938.792266,9.748483000002372,52.3872869999913
408644,1015,1504550312,5804377.58943,550938.664213,9.748480999996277,52.3872800000186
408645,1015,1504550316,5804379.25714,550938.578892,9.748479999999814,52.38729499999722
408646,1015,1504550317,5804380.92485,550938.493571,9.748479000002726,52.387309999975805
408647,1015,1504550318,5804380.45177,550935.775974,9.748439000002175,52.38730599999362
408648,1015,1504550319,5804380.43698,550934.346818,9.748417999997072,52.38730599998559
408649,1015,1504550320,5804381.74284,550931.542751,9.748377000002217,52.387317999980354
408650,1015,1504550321,5804383.37675,550928.190792,9.748327999992332,52.38733299995979
408651,1015,1504550322,5804385.00504,550924.294397,9.748271000005971,52.38734800003362
408652,1015,1504550323,5804387.52596,550920.661018,9.748218000003623,52.38737100000423
408653,1015,1504550324,5804389.14087,550915.471584,9.748141999992876,52.38738599998577
408654,1015,1504550325,5804390.87406,550910.961553,9.74807599999963,52.38740200003648
408655,1015,1504550326,5804392.92967,550905.359196,9.747993999998869,52.38742100003316
408656,1015,1504550327,5804394.54037,550899.761445,9.74791200000328,52.3874359999829
408657,1015,1504550328,5804398.25386,550893.121024,9.747815000002594,52.38747000002985
408658,1015,1504550329,5804401.20212,550887.781702,9.747736999992137,52.38749699996474
408659,1015,1504550330,5804404.47634,550881.690336,9.747647999992829,52.38752699998503
408660,1015,1504550331,5804408.34399,550879.200126,9.74761199999644,52.38756200001252
408661,1015,1504550332,5804411.30353,550874.949698,9.747550000002828,52.38758900004134
408662,1015,1504550333,5804413.37113,550870.504307,9.747484999994546,52.38760799996895
408663,1015,1504550334,5804414.11737,550867.365751,9.74743900000382,52.387614999957385
408664,1015,1504550335,5804413.6591,550866.077312,9.747420000001856,52.3876109999923
408665,1015,1504550336,5804414.0808,550863.826914,9.74738700000592,52.38761499996493
408666,1015,1504550337,5804409.81266,550859.855368,9.747327999995028,52.38757700002631
408667,1015,1504550338,5804407.67823,550857.835566,9.747298000001692,52.38755799997026
408668,1015,1504550339,5804405.09398,550855.343976,9.74726100000541,52.38753500002515
408669,1015,1504550340,5804403.86133,550854.471906,9.747248000002186,52.387523999993455
408670,1015,1504550341,5804400.83357,550852.121018,9.74721300000066,52.38749699998748
408671,1015,1504550342,5804398.25424,550850.105805,9.74718300000468,52.38747400000259
408672,1015,1504550343,5804397.01175,550848.280965,9.747155999997082,52.387462999986745
408673,1015,1504550344,5804396.10506,550846.656842,9.747131999998006,52.387455000032745
408674,1015,1504550345,5804394.85202,550843.811179,9.747090000004537,52.38744399995882
408675,1015,1504550346,5804396.06499,550842.777718,9.747074999998585,52.38745500003926
408676,1015,1504550347,5804391.37163,550840.716272,9.747044000003685,52.38741300002793
408677,1015,1504550348,5804384.12565,550839.225684,9.747020999997629,52.38734799997082
408678,1015,1504550349,5804377.76388,550837.181461,9.74699000000123,52.387291000006165
408679,1015,1504550350,5804369.28456,550834.750727,9.74695299999669,52.38721499998894
408680,1015,1504550351,5804362.79751,550831.346535,9.746902000001796,52.38715700004273
408681,1015,1504550352,5804358.98554,550828.45921,9.746858999995217,52.38712299999387
408682,1015,1504550353,5804348.81884,550824.208182,9.746795000000423,52.387032000026174
408683,1015,1504550354,5804346.55774,550820.692266,9.74674299999695,52.38701199998309
408684,1015,1504550355,5804344.40998,550817.379365,9.746693999993465,52.38699299995659
408685,1015,1504550356,5804340.15593,550814.768834,9.746654999995908,52.38695500001923
408686,1015,1504550357,5804343.60399,550814.733238,9.746655000000146,52.38698600000756
408687,1015,1504550358,5804343.14432,550813.308665,9.74663400000236,52.38698199996284
408688,1015,1504550359,5804346.94082,550814.69879,9.746655000000324,52.38701599997583
408689,1015,1504550360,5804344.38891,550815.3377,9.7466640000034,52.3869930000281
408690,1015,1504550362,5804341.03872,550814.079092,9.746644999991998,52.386962999960346
408691,1015,1504550363,5804343.15627,550814.465609,9.746651000001467,52.38698200002043
408692,1015,1504550364,5804341.93487,550814.682406,9.746653999993212,52.38697100000161
408693,1015,1504550365,5804339.71242,550814.909539,9.74665700000648,52.38695099998301
408694,1015,1504550366,5804337.60682,550815.679967,9.746667999993342,52.38693199997826
408695,1015,1504550367,5804335.04788,550815.638322,9.746666999994282,52.38690899999254
408696,1015,1504550369,5804330.46857,550813.847898,9.746640000002063,52.38686799997996
408697,1015,1504550370,5804323.21769,550811.880859,9.746609999996476,52.3868030000003
408698,1015,1504550371,5804320.63486,550809.525313,9.746574999998495,52.3867799999743
408699,1015,1504550372,5804318.05414,550807.373932,9.746542999998372,52.386756999961214
408700,1015,1504550373,5804314.57798,550804.687286,9.74650300000402,52.38672599995517
408701,1015,1504550374,5804312.43305,550801.64658,9.746457999999835,52.38670700001309
408702,1015,1504550375,5804308.2092,550801.962427,9.746462000005538,52.38666899997754
408703,1015,1504550376,5804306.9569,550799.184757,9.746421000003744,52.386658000004914
408704,1015,1504550377,5804301.79056,550794.405577,9.746350000005195,52.38661200003104
408705,1015,1504550378,5804298.30247,550790.561957,9.746292999994184,52.386581000033296
408706,1015,1504550379,5804292.32173,550782.319925,9.746171000001848,52.38652800001832
408707,1015,1504550380,5804288.8168,550776.842939,9.746090000002807,52.38649700001896
408708,1015,1504550381,5804280.74452,550770.732419,9.745999000001436,52.38642500004134
408709,1015,1504550382,5804274.78978,550765.008423,9.745914000006058,52.38637200000208
408710,1015,1504550384,5804278.13925,550766.199025,9.74593200000352,52.38640200002574
408711,1015,1504550385,5804279.79573,550765.024859,9.745915000005088,52.38641699998516
408712,1015,1504550386,5804278.561,550763.948574,9.745898999998284,52.38640600003532
408713,1015,1504550387,5804275.11013,550763.711908,9.745894999996846,52.38637500002254
408714,1015,1504550388,5804274.32101,550762.699091,9.74588000000653,52.38636800004326
408715,1015,1504550389,5804272.63364,550760.878771,9.745853000001592,52.386353000009954
408716,1015,1504550390,5804270.38101,550758.17945,9.745813000001808,52.38633299999033
408717,1015,1504550391,5804264.45646,550755.381861,9.745771000001634,52.38627999995843
408718,1015,1504550392,5804261.40139,550750.376634,9.745696999998772,52.38625300001967
408719,1015,1504550393,5804255.45931,550745.877612,9.74563000000387,52.38620000004264
408720,1015,1504550394,5804246.95338,550740.860495,9.7455550000032,52.38612400003871
408721,1015,1504550395,5804239.65623,550734.401553,9.745458999998656,52.38605900003434
408722,1015,1504550396,5804223.90437,550727.893594,9.745361000000983,52.38591799998338
408724,1015,1504550408,5804191.42533,550706.583684,9.74504299999568,52.38562799998715
408725,1015,1504550409,5804198.20602,550706.105447,9.745036999996705,52.38568900000908
408726,1015,1504550411,5804204.4745,550699.09828,9.744935000005992,52.385746000013015
408727,1015,1504550412,5804210.01276,550696.795106,9.744901999996426,52.38579600003752
408728,1015,1504550414,5804226.06859,550689.619115,9.744799000000397,52.38594099998208
408729,1015,1504550415,5804235.68164,550683.326277,9.744707999996338,52.38602800003186
408730,1015,1504550416,5804242.86099,550678.351738,9.744636000003046,52.38609299999483
408731,1015,1504550418,5804257.22041,550668.470758,9.744492999993032,52.38622299996051
408732,1015,1504550420,5804271.97028,550664.098979,9.744431000000963,52.38635600002007
408733,1015,1504550421,5804278.36896,550658.928347,9.744356000002185,52.38641400004007
408734,1015,1504550422,5804283.77569,550654.652762,9.74429399999807,52.3864629999713
408735,1015,1504550423,5804291.87781,550652.867798,9.744268999994222,52.38653599997098
408736,1015,1504550425,5804304.94807,550647.424365,9.744191000007326,52.3866540000037
408737,1015,1504550427,5804315.03829,550644.257701,9.744145999994757,52.3867450000164
408738,1015,1504550431,5804329.884,550638.387672,9.744062000005243,52.38687900001658
408739,1015,1504550432,5804327.76297,550637.6608,9.744051000002177,52.38686000001318
408740,1015,1504550434,5804324.75912,550637.623639,9.744049999998325,52.38683300001927
408741,1015,1504550435,5804327.77137,550638.477469,9.744063000004644,52.3868599999989
408742,1015,1504550437,5804329.93161,550643.01546,9.744130000005631,52.38687900000331
408743,1015,1504550438,5804334.19188,550646.238644,9.744177999999115,52.38691700002983
408744,1015,1504550440,5804341.94503,550653.781897,9.744290000000309,52.38698600001617
408745,1015,1504550441,5804345.76389,550657.34992,9.744342999993842,52.38701999997055
408746,1015,1504550442,5804349.59047,550661.666548,9.74440700000082,52.38705400003591
408747,1015,1504550443,5804353.51146,550664.348695,9.744447000003127,52.38708900001651
408748,1015,1504550445,5804362.92815,550671.398327,9.744552000003331,52.38717299999254
408749,1015,1504550446,5804369.75789,550675.68401,9.744616000006705,52.38723400002901
408750,1015,1504550448,5804379.98963,550686.26444,9.744773000002638,52.38732499998855
408751,1015,1504550451,5804390.74109,550693.300245,9.744878000005995,52.387421000001545
408752,1015,1504550452,5804393.31195,550694.498884,9.74489599999881,52.387444000038826
408753,1015,1504550454,5804399.23996,550697.636742,9.744942999996177,52.387496999968754
408754,1015,1504550456,5804401.37642,550699.860781,9.744976000001786,52.387515999963874
408755,1015,1504550457,5804402.61255,550701.073163,9.744994000001864,52.38752700001896
408756,1015,1504550458,5804403.9571,550702.01218,9.745008000002928,52.38753900003797
408757,1015,1504550461,5804404.8364,550700.982194,9.744993000002784,52.3875469999732
408758,1015,1504550465,5804408.18656,550702.24086,9.74501199999923,52.387577000031726
408759,1015,1504550466,5804411.98793,550704.107433,9.745040000004396,52.38761099999126
408760,1015,1504550467,5804416.35666,550707.057145,9.74508399999364,52.38764999997645
408761,1015,1504550469,5804425.33131,550714.383405,9.745192999997588,52.38772999998265
408762,1015,1504550472,5804447.93959,550727.762723,9.745393000004054,52.3879320000264
408763,1015,1504550473,5804456.89884,550733.59171,9.74548000000573,52.388012000038685
408764,1015,1504550475,5804471.44895,550742.221602,9.74560899999757,52.38814200001982
408765,1015,1504550476,5804475.70858,550745.376552,9.745655999996188,52.38817999999848
408766,1015,1504550478,5804482.08084,550748.441654,9.7457020000064,52.38823699998728
408767,1015,1504550479,5804481.65137,550749.94342,9.74572399999456,52.388233000025615
408768,1015,1504550481,5804482.99803,550751.086569,9.745740999995682,52.3882450000017
408769,1015,1504550482,5804486.75802,550748.937915,9.745709999993911,52.38827899997315
408770,1015,1504550484,5804491.84152,550745.686648,9.74566300000465,52.38832499995845
408771,1015,1504550485,5804495.13486,550741.432932,9.745600999998244,52.388355000003656
408772,1015,1504550486,5804498.55696,550738.87941,9.745563999995316,52.388385999961706
408773,1015,1504550487,5804501.39627,550733.745598,9.745489000003468,52.38841199995833
408774,1015,1504550488,5804504.33349,550727.317632,9.745394999999366,52.388438999984345
408775,1015,1504550490,5804515.69738,550718.216543,9.745263000003074,52.38854199997133
408776,1015,1504550492,5804523.99224,550702.749451,9.74503699999732,52.38861800001863
408777,1015,1504550494,5804527.36389,550695.296156,9.7449279999927,52.38864899997829
408778,1015,1504550495,5804532.96874,550699.458155,9.744990000006364,52.38869899996549
408779,1015,1504550497,5804529.07367,550699.294096,9.744986999995488,52.38866400002769
408780,1015,1504550499,5804528.69325,550705.559552,9.745079000002818,52.38865999998905
408781,1015,1504550501,5804524.87785,550702.331967,9.74503100000413,52.38862599996144
408782,1015,1504550502,5804521.87821,550702.703168,9.745035999993798,52.38859900001604
408783,1015,1504550503,5804519.76278,550702.520779,9.745032999994043,52.38858000003209
408784,1015,1504550504,5804520.23363,550705.03416,9.745069999997831,52.388584000028416
408785,1015,1504550506,5804522.79187,550705.007806,9.745070000007756,52.38860700002876
408786,1015,1504550509,5804524.87856,550702.40002,9.745032000005269,52.38862600004201
408787,1015,1504550510,5804524.86734,550701.311171,9.745015999993509,52.38862600001056
408788,1015,1504550513,5804523.63262,550700.234926,9.744999999993963,52.38861500003148
408789,1015,1504550517,5804524.4007,550699.206111,9.744985000002114,52.388622000033614
408790,1015,1504550522,5804525.74104,550699.736786,9.744992999997155,52.38863400001668
408791,1015,1504550525,5804524.41331,550700.431065,9.74500299999534,52.388621999961295
408792,1015,1504550527,5804523.17228,550698.742343,9.744978000005323,52.388610999970766
408793,1015,1504550532,5804523.60808,550697.85307,9.744964999994837,52.38861499998394
408794,1015,1504550545,5804522.27825,550698.34319,9.74497199999906,52.3886029999574
408795,1015,1504550550,5804520.61615,550698.972853,9.74498099999695,52.388588000033785
408796,1015,1504550558,5804519.39615,550699.325722,9.74498600000662,52.38857700004365
408797,1016,1504552281,5804513.84317,550700.199646,9.744998000002328,52.38852700003628
408798,1016,1504552283,5804515.97542,550702.015311,9.745024999992731,52.38854599998082
408799,1016,1504552290,5804514.75893,550702.708447,9.745035000005554,52.388535000031865
408800,1016,1504552292,5804515.53612,550702.56432,9.745033000003572,52.388542000007774
408801,1016,1504552294,5804517.20804,550702.887398,9.745037999993826,52.38855699998478
408802,1016,1504552300,5804518.09085,550702.197701,9.745028000001293,52.38856499996503
408803,1016,1504552307,5804517.19052,550701.18607,9.745012999995025,52.38855700003708
408804,1016,1504552308,5804515.96421,550700.926461,9.745008999996708,52.388546000038296
408805,1016,1504552342,5804514.74771,550701.619596,9.745018999997315,52.38853500000088
408806,1016,1504552343,5804510.47292,550707.789071,9.74510900000359,52.388495999990575
408807,1016,1504552344,5804506.74516,550713.068133,9.745185999994666,52.38846199996848
408808,1016,1504552345,5804501.17957,550712.717115,9.745180000003105,52.38841200004136
408809,1016,1504552346,5804499.09569,550715.597131,9.74522200000208,52.3883930000254
408810,1016,1504552347,5804497.02163,550719.429897,9.745278000000251,52.38837400001498
408811,1016,1504552348,5804492.05144,550722.884148,9.745327999996269,52.38832899998855
408812,1016,1504552349,5804489.87458,550727.534711,9.745395999996592,52.388309000028855
408813,1016,1504552350,5804497.61944,550734.260952,9.745495999994755,52.38837800000773
408814,1016,1504552351,5804494.66189,550738.715381,9.74556099999506,52.388351000035456
408815,1016,1504552352,5804492.24504,550741.666906,9.745604000001244,52.38832899999003
408816,1016,1504552353,5804490.95311,550745.831929,9.745665000004864,52.38831700004162
408817,1016,1504552354,5804486.28785,550746.492575,9.745674000001882,52.3882749999828
408818,1016,1504552355,5804482.96645,550748.024157,9.745695999993735,52.38824499996492
408819,1016,1504552356,5804484.66785,550751.205473,9.74574299999679,52.38825999999613
408820,1016,1504552357,5804485.92434,550754.391375,9.745790000004858,52.38827100001994
408821,1016,1504552358,5804483.39066,550756.79963,9.745824999993053,52.38824799999965
408822,1016,1504552359,5804484.29241,550757.947365,9.745841999995823,52.38825599997252
408823,1016,1504552360,5804484.33101,550761.690312,9.74589699999681,52.38825599996723
408824,1016,1504552361,5804484.35067,550763.595812,9.74592499999432,52.388256000036456
408825,1016,1504552362,5804489.02995,550764.29622,9.74593599999706,52.38829799995661
408826,1016,1504552363,5804491.60153,550765.562851,9.745954999998908,52.38832099999433
408827,1016,1504552364,5804495.40153,550767.293235,9.745981000001096,52.388355000033805
408828,1016,1504552365,5804498.86293,550768.550684,9.745999999995698,52.38838600004162
408829,1016,1504552366,5804501.76959,550769.949975,9.74602099999814,52.38841200000252
408830,1016,1504552367,5804505.23941,550772.02406,9.746051999993467,52.38844299996847
408831,1016,1504552369,5804511.18854,550777.203347,9.746128999994417,52.38849599996004
408832,1016,1504552370,5804515.54749,550779.20019,9.746158999999608,52.388534999983584
408833,1016,1504552371,5804522.36469,550782.260631,9.746204999996516,52.38859600003426
408834,1016,1504552372,5804525.72469,550784.471953,9.746238000006066,52.38862599998279
408835,1016,1504552373,5804530.87769,550787.957913,9.74628999999509,52.38867200003792
408836,1016,1504552374,5804536.35172,550790.215472,9.746324000002147,52.388720999955446
408837,1016,1504552375,5804542.83524,550793.279328,9.746370000002502,52.38877899997215
408838,1016,1504552376,5804547.86156,550795.269255,9.746399999994509,52.388823999961495
408839,1016,1504552377,5804550.169,550803.276513,9.746518000003531,52.388843999986456
408840,1016,1504552378,5804555.65007,550806.214571,9.746562000002376,52.38889299997544
408841,1016,1504552379,5804563.34657,550808.244975,9.746592999995103,52.38896200000392
408842,1016,1504552380,5804570.61994,550812.38959,9.746654999995494,52.38902700004422
408843,1016,1504552381,5804573.60039,550820.934331,9.746781000002786,52.38905300001027
408844,1016,1504552382,5804586.82807,550819.981034,9.746769000001963,52.38917200002099
408845,1016,1504552383,5804590.64495,550823.344591,9.746818999993929,52.38920600001509
408846,1016,1504552385,5804600.8489,550831.202154,9.746935999999492,52.38929699995881
408847,1016,1504552387,5804602.23706,550836.360318,9.747012000002805,52.38930900003636
408848,1016,1504552388,5804604.79038,550835.857531,9.747005000004034,52.389332000038856
408849,1016,1504552390,5804609.90123,550835.260269,9.746996999997094,52.38937799997689
408850,1016,1504552392,5804613.65768,550832.771344,9.746960999998342,52.389412000040274
408851,1016,1504552394,5804616.64115,550830.834878,9.746933000000444,52.38943900002266
408852,1016,1504552396,5804625.06003,550827.413044,9.746884000003524,52.389515000042
408853,1016,1504552399,5804625.04527,550825.983959,9.74686299999505,52.38951500002476
408854,1016,1504552401,5804627.59507,550825.140922,9.746851000004185,52.38953799996094
408855,1016,1504552405,5804627.17054,550827.119013,9.746880000002102,52.38953399997305
408856,1016,1504552406,5804625.06705,550828.09356,9.746893999996448,52.38951499997191
408857,1016,1504552410,5804626.31235,550830.190525,9.746924999999171,52.38952600003569
408858,1016,1504552411,5804631.90326,550832.991254,9.746967000002575,52.38957600003116
408859,1016,1504552414,5804647.22512,550840.931979,9.747086000007004,52.3897130000402
408860,1016,1504552415,5804655.39536,550845.747791,9.74715799999266,52.38978599997185
408861,1016,1504552416,5804663.43962,550849.135664,9.747209000000224,52.3898579999734
408862,1016,1504552418,5804683.08885,550856.010698,9.747312999999432,52.39003400002517
408863,1016,1504552419,5804689.92719,550861.112446,9.74738900000366,52.39009500000621
408864,1016,1504552420,5804699.65324,550865.775987,9.747459000003108,52.39018199999319
411785,1021,1512494539,5804647.4895,550866.51928,9.747461999998029,52.38971300003071
411786,1021,1512494540,5804648.34626,550863.311672,9.7474150000043,52.38972099996117
411787,1021,1512494541,5804651.63176,550858.309444,9.747341999997,52.38975099997519
411788,1021,1512494542,5804649.95209,550857.237864,9.74732600000058,52.38973599996277
411789,1021,1512494543,5804645.75005,550859.663336,9.74736099999383,52.38969800001071
411790,1021,1512494544,5804645.76411,550861.024364,9.747381000005838,52.38969799996882
411791,1021,1512494545,5804646.22872,550862.925204,9.747409000005437,52.38970200003661
411792,1021,1512494546,5804646.19566,550859.72679,9.747361999996588,52.38970199996985
411793,1021,1512494547,5804645.73317,550858.030104,9.747337000001668,52.38969799998444
411794,1021,1512494548,5804643.59804,550855.942349,9.747306000003425,52.38967899996226
411795,1021,1512494549,5804641.94017,550856.98036,9.747321000006208,52.38966399996016
411796,1021,1512494551,5804638.47735,550855.586908,9.747299999996493,52.38963300004477
411797,1021,1512494552,5804635.90715,550854.456467,9.747283000002025,52.38960999998859
411798,1021,1512494553,5804632.55977,550853.470172,9.747267999999938,52.38958000000664
411799,1021,1512494554,5804629.55732,550853.569253,9.747268999994338,52.38955299999068
411800,1021,1512494555,5804627.0469,550858.223196,9.747337000000153,52.38953000003114
411801,1021,1512494556,5804625.39114,550859.465366,9.747355000002464,52.3895150000277
411802,1021,1512494558,5804619.89304,550865.647489,9.7474449999942,52.38946500000788
411803,1021,1512494559,5804617.34676,550866.830808,9.74746199999842,52.38944200004086
411804,1021,1512494560,5804614.96938,550873.593225,9.747561000003593,52.3894200000305
411805,1021,1512494561,5804612.43505,550875.93343,9.747595000003647,52.38939699997063
411806,1021,1512494562,5804609.90143,550878.341689,9.747630000000909,52.38937399995947
411807,1021,1512494563,5804607.384,550882.315144,9.74768800000059,52.38935100001855
411808,1021,1512494564,5804605.74794,550885.46278,9.747733999994283,52.38933599996284
411809,1021,1512494576,5804610.38926,550882.488252,9.747690999994376,52.38937800000252
411810,1021,1512494577,5804612.51455,550883.623285,9.747707999997026,52.38939700001278
411811,1021,1512494578,5804612.08441,550885.056973,9.747728999996276,52.38939299998129
411812,1021,1512494579,5804610.75953,550886.023499,9.747743000007294,52.3893810000151
411813,1021,1512494580,5804609.12488,550889.307238,9.747791000002882,52.38936599996274
411814,1021,1512494581,5804608.69545,550890.808979,9.747812999997338,52.38936199997356
411815,1021,1512494582,5804607.93656,550892.722482,9.74784099999307,52.389354999992975
411816,1021,1512494583,5804609.60216,550892.433023,9.747836999998215,52.389369999969496
411817,1021,1512494584,5804607.03759,550891.847009,9.747828000001912,52.38934699999548
411818,1021,1512494585,5804607.5022,550893.747861,9.747855999994744,52.3893509999572
411819,1021,1512494586,5804607.51206,550894.700588,9.74787000000424,52.38935100003114
411820,1021,1512494587,5804608.40469,550894.963594,9.747874000001437,52.38935899996476
411821,1021,1512494588,5804607.94008,550893.062742,9.747846000001951,52.38935500000734
411822,1021,1512494590,5804609.62468,550894.610683,9.747869000005892,52.38936999998723
411823,1021,1512494595,5804607.99145,550898.030529,9.747918999995802,52.38935499999596
411824,1021,1512494643,5804602.85456,550896.109934,9.7478899999983,52.3893089999786
