gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude,tile_lat_idx,tile_lon_idx
394186,993,1530687824,5804257.36562,550768.93164,9.745969000005145,52.38621499996414,443,331
394187,993,1530687825,5804262.5186,550772.417814,9.746020999998583,52.38626099996837,438,335
394188,993,1530687826,5804267.66316,550775.087302,9.746060999997116,52.38630699998851,433,337
394189,993,1530687827,5804272.36632,550778.101657,9.746106000003063,52.386349000002085,428,340
394190,993,1530687828,5804277.07369,550781.524344,9.74615699999602,52.3863909999747,423,344
394191,993,1530687829,5804281.33616,550784.951615,9.746207999995269,52.38642900002508,419,347
394192,993,1530687830,5804287.70633,550787.812625,9.746251000003967,52.3864859999622,413,350
394193,993,1530687831,5804294.53477,550791.962104,9.746313000007271,52.386547000028834,406,354
394194,993,1530687832,5804300.45793,550794.623519,9.746353000006238,52.38659999999928,400,357
394195,993,1530687833,5804306.50075,550798.100452,9.746405000004485,52.38665399999346,394,361
394196,993,1530687834,5804311.98884,550801.719228,9.746459000002446,52.38670300000162,389,364
394197,993,1530687835,5804316.70185,550805.686312,9.746518000005572,52.38674500000504,384,368
394198,993,1530687836,5804321.08329,550809.861,9.746580000004736,52.3867840000314,380,373
394199,993,1530687837,5804324.87908,550811.183078,9.74659999999382,52.38681799998761,376,374
394200,993,1530687838,5804328.24261,550813.734751,9.746637999996688,52.38684799998681,372,377
394201,993,1530687839,5804331.28932,550817.923202,9.746699999996537,52.38687499998059,369,381
394202,993,1530687840,5804332.63741,550819.20248,9.746718999998372,52.38688700004067,368,382
394203,993,1530687841,5804334.76198,550820.269552,9.746735000005428,52.386906000039126,366,383
394204,993,1530687842,5804335.51738,550818.015677,9.74670200000338,52.38691299997196,365,381
394205,993,1530687843,5804337.62368,550817.313302,9.746691999996992,52.38693199995664,363,380
394206,993,1530687844,5804338.92961,550814.509243,9.746651000001735,52.38694399998247,362,377
394207,993,1530687845,5804341.88218,550809.57824,9.746579000001235,52.38697100000609,359,373
394208,993,1530687846,5804345.61826,550805.115595,9.746513999997148,52.38700499997135,355,368
394209,993,1530687847,5804349.35295,550800.516846,9.746446999996696,52.38703900003311,351,364
394210,993,1530687848,5804351.85289,550794.841844,9.746363999999716,52.38706199998996,349,358
394211,993,1530687849,5804354.78933,550788.345592,9.746268999995657,52.38708900002729,346,351
394212,993,1530687850,5804357.27946,550781.717828,9.746172000001602,52.387112000036346,343,345
394213,993,1530687851,5804362.66573,550775.46857,9.7460809999988,52.38716100001268,338,339
394214,993,1530687852,5804366.81095,550767.530565,9.745964999991934,52.38719899995535,333,331
394215,993,1530687853,5804371.07795,550760.612255,9.745864000006817,52.3872380000068,329,324
394216,993,1530687854,5804375.68074,550753.89468,9.745765999996989,52.38727999998402,324,317
394217,993,1530687855,5804380.15548,550745.544945,9.745644000004724,52.387321000032046,320,309
394218,993,1530687856,5804386.55056,550740.034041,9.74556400000566,52.38737899998284,313,303
394219,993,1530687857,5804390.70216,550732.708599,9.745457000006269,52.38741700001668,309,296
394220,993,1530687858,5804393.18956,550725.808692,9.745355999999422,52.38744000003324,307,289
394221,993,1530687859,5804396.91239,550720.053117,9.74527200000466,52.387473999987336,303,284
394222,993,1530687860,5804401.09908,550716.130444,9.745215000006956,52.38751200002731,299,280
394223,993,1530687861,5804404.06366,550712.356492,9.745159999997256,52.38753899998111,296,276
394224,993,1530687862,5804405.26193,550709.893918,9.745123999995776,52.38755000003066,294,273
394225,993,1530687863,5804406.14053,550708.795876,9.745107999993476,52.3875579999907,293,272
394226,993,1530687864,5804407.01773,550707.561726,9.74509000000467,52.38756599996825,293,271
394227,993,1530687866,5804408.2125,550704.758881,9.745048999995925,52.38757700004419,291,268
394228,993,1530687868,5804410.76653,550704.3242,9.745042999997306,52.3876000000156,289,268
394229,993,1530687869,5804414.12229,550706.127299,9.745069999999844,52.387629999988505,285,270
394230,993,1530687870,5804418.48822,550708.804791,9.745110000004962,52.38766900000268,281,273
394231,993,1530687871,5804423.52642,550711.951783,9.745157000004674,52.38771399995877,276,276
394232,993,1530687872,5804429.12989,550715.977744,9.745216999997137,52.387764000032846,271,280
394233,993,1530687873,5804436.40457,550720.258721,9.745280999998238,52.38782899996637,263,284
394234,993,1530687874,5804442.79435,550725.025234,9.745351999996002,52.38788599998269,257,289
394235,993,1530687875,5804449.18273,550729.655627,9.745421000002974,52.38794299998159,251,294
394236,993,1530687876,5804454.78621,550733.681547,9.745481000004602,52.38799300001113,245,298
394237,993,1530687877,5804460.72548,550737.908179,9.745543999995451,52.38804600002819,239,302
394238,993,1530687878,5804466.32826,550741.866026,9.745602999994809,52.38809600000936,234,306
394239,993,1530687879,5804471.03,550744.744178,9.745645999998793,52.388138000037614,229,309
394240,993,1530687880,5804473.6149,550747.303845,9.745684000002171,52.38816100002063,226,312
394241,993,1530687881,5804474.85665,550749.060627,9.745710000006026,52.38817200002711,225,313
394242,993,1530687882,5804475.76612,550750.956955,9.745737999993162,52.38818000002821,224,315
394243,993,1530687884,5804477.89558,550752.500399,9.745760999996008,52.38819899995711,222,317
394244,993,1530687885,5804480.02575,550754.111895,9.745784999995804,52.38821799995569,220,318
394245,993,1530687886,5804483.05277,550756.39475,9.74581900000179,52.38824500003685,217,321
394246,993,1530687887,5804486.86609,550759.418161,9.745863999994013,52.388278999976194,213,324
394247,993,1530687888,5804491.13837,550763.798049,9.745928999996009,52.38831699999944,209,328
394248,993,1530687889,5804497.18749,550767.88736,9.745990000006875,52.38837100001165,203,332
394249,993,1530687890,5804501.45135,550771.450591,9.746043000005097,52.38840900000127,199,336
394250,993,1530687891,5804507.39206,550775.813243,9.746107999997472,52.38846200004109,193,340
394251,993,1530687892,5804512.55136,550779.911705,9.746168999996584,52.38850799998344,188,345
394252,993,1530687893,5804516.804,550782.386064,9.746205999993837,52.38854600002237,184,347
394253,993,1530687894,5804520.27383,550784.460134,9.746236999994222,52.38857700002956,180,349
394254,993,1530687895,5804524.85593,550786.522724,9.746267999992606,52.38861799995513,176,351
394255,993,1530687896,5804528.76506,550788.047773,9.746290999996106,52.38865300000475,172,353
394256,993,1530687897,5804530.44261,550788.915246,9.746304000007385,52.38866800003848,170,354
394257,993,1530687899,5804533.46893,550791.130002,9.746337000000125,52.38869499999048,167,356
394258,993,1530687900,5804537.70121,550791.630808,9.746344999998886,52.388733000033206,163,357
394259,993,1530687901,5804541.04366,550792.140796,9.746353000001015,52.38876300000823,159,357
394260,993,1530687902,5804547.08437,550795.413396,9.746401999998008,52.38881699996225,153,360
394261,993,1530687903,5804553.01878,550799.163504,9.746457999993025,52.38886999999643,147,364
394262,993,1530687904,5804559.39318,550802.432644,9.746507000006538,52.38892699996528,141,368
394263,993,1530687905,5804565.88514,550806.313098,9.746565000001956,52.388985000002776,135,372
394264,993,1530687906,5804573.4971,550810.930635,9.746633999996778,52.38905299995643,127,376
394265,993,1530687907,5804579.98766,550814.674962,9.746689999995406,52.38911099997791,121,380
394266,993,1530687911,5804601.24743,550826.706129,9.746869999998664,52.38930099998712,100,392
394267,993,1530687912,5804605.16289,550828.843588,9.74690199999733,52.38933599996175,96,395
394268,993,1530687913,5804607.28676,550829.842541,9.746916999993111,52.38935499995543,94,396
394269,993,1530687914,5804609.43172,550832.88305,9.746962000006969,52.38937399999139,91,399
394270,993,1530687915,5804612.02229,550835.987011,9.747007999993617,52.389396999972696,89,402
394271,993,1530687916,5804616.26863,550837.848804,9.747035999992436,52.389434999983614,85,404
394272,993,1530687917,5804619.61671,550838.903165,9.747051999996811,52.38946499996882,81,405
394273,993,1530687918,5804624.29883,550839.875685,9.747066999994493,52.38950700003281,77,406
394274,993,1530687919,5804626.86902,550841.006137,9.747083999996994,52.38953000003011,74,407
394275,993,1530687920,5804632.01432,550843.743398,9.747124999999055,52.38957600000837,69,410
394276,993,1530687921,5804636.70487,550845.532529,9.747152000004233,52.38961800000629,64,412
394277,993,1530687922,5804642.29087,550847.856874,9.747186999998236,52.38966800002412,59,414
394278,993,1530687923,5804645.64669,550849.659787,9.747214000001549,52.38969800004326,55,416
394279,993,1530687924,5804650.78566,550851.784566,9.747245999995371,52.389743999958576,50,418
394280,993,1530687925,5804655.47973,550853.913938,9.747277999997891,52.38978599996683,46,420
394281,993,1530687926,5804660.61942,550856.10676,9.747311000005428,52.38983200001565,40,422
394282,993,1530687927,5804666.10263,550859.248843,9.74735799999346,52.38988099997899,35,426
394283,993,1530687928,5804674.23563,550860.457906,9.747377000002526,52.38995400004,27,427
394284,993,1530687930,5804686.08555,550866.120385,9.747462000003347,52.39005999995894,15,433
394285,993,1530687931,5804694.24528,550869.915356,9.74751899999793,52.390133000025685,7,437
394286,993,1530687932,5804700.15653,550871.419589,9.747542000002444,52.39018599999765,1,438
394456,993,1530688185,5804697.60814,550872.39874,9.74755599999314,52.39016300002206,4,439
394457,993,1530688186,5804689.09293,550866.497651,9.747467999997363,52.3900870000355,12,433
394458,993,1530688187,5804681.38867,550863.718835,9.747426000000434,52.39001800002968,20,430
394459,993,1530688188,5804673.78649,550860.054198,9.747371000002817,52.38994999995675,27,426
394460,993,1530688189,5804666.52082,550856.658305,9.747319999996588,52.38988499998178,35,423
394461,993,1530688190,5804659.69584,550852.849498,9.74726299999372,52.38982399996168,41,419
394462,993,1530688191,5804650.31966,550849.747624,9.74721599999456,52.3897399999976,51,416
394463,993,1530688192,5804646.07332,550847.885855,9.747187999998587,52.38970200003036,55,414
394464,993,1530688193,5804641.36941,550844.803753,9.747141999993646,52.38966000001852,60,411
394465,993,1530688194,5804637.87987,550840.824338,9.747083000001613,52.38962900001067,63,407
394466,993,1530688195,5804632.85845,550839.310856,9.747059999997775,52.38958400001278,68,405
394467,993,1530688196,5804628.48753,550836.15724,9.74701300000652,52.38954500003544,72,402
394468,993,1530688197,5804622.5545,550832.543339,9.746959000006036,52.38949200003536,78,398
394469,993,1530688198,5804617.41482,550830.350475,9.746926000004972,52.3894459999771,83,396
394470,993,1530688202,5804601.18419,550820.581452,9.746780000003136,52.38930100003125,100,386
394471,993,1530688203,5804599.07226,550820.739377,9.746781999995834,52.3892819999714,102,386
394472,993,1530688204,5804602.08877,550822.001355,9.74680100000135,52.38930900003959,99,388
394473,993,1530688206,5804600.74982,550821.606825,9.746794999994144,52.38929700004044,100,387
394474,993,1530688207,5804597.84103,550820.003439,9.746771000006706,52.38927100002093,103,386
394475,993,1530688208,5804595.27365,550819.145177,9.74675799999972,52.38924799997268,105,385
394476,993,1530688209,5804593.92416,550817.729865,9.746736999998538,52.38923599996844,107,383
394477,993,1530688210,5804588.88448,550814.44699,9.74668800000611,52.38919099997119,112,380
394478,993,1530688211,5804583.29991,550812.258684,9.746654999999569,52.38914100002776,117,378
394479,993,1530688212,5804573.46549,550807.868279,9.746588999994795,52.3890529999878,127,373
394480,993,1530688213,5804567.52054,550803.097411,9.746517999998613,52.38899999998592,133,368
394481,993,1530688214,5804558.52469,550793.729953,9.746379000004694,52.38892000003156,142,359
394482,993,1530688215,5804553.38152,550791.196755,9.746340999999616,52.38887400000162,147,356
394483,993,1530688216,5804547.80117,550789.416723,9.746314000004698,52.38882400001913,153,355
394484,993,1530688217,5804546.57134,550788.816874,9.74630500000418,52.38881299998476,154,354
394485,993,1530688218,5804545.67169,550787.873317,9.746290999993231,52.38880500001864,155,353
394486,993,1530688220,5804540.96922,550784.927199,9.746246999996002,52.38876299997636,159,350
394487,993,1530688221,5804537.60992,550782.783938,9.746214999996758,52.38873300001136,163,348
394488,993,1530688222,5804534.13518,550780.233504,9.746176999993953,52.38870200004242,166,345
394489,993,1530688223,5804529.42991,550777.01516,9.74612900000099,52.38866000003201,171,342
394490,993,1530688224,5804523.51166,550774.830226,9.74609599999415,52.38860699996176,177,340
394491,993,1530688225,5804517.13166,550771.016602,9.746039000002686,52.38854999996475,183,336
394492,993,1530688226,5804510.30254,550766.799237,9.745976000001813,52.38848899996574,190,331
394493,993,1530688227,5804504.26044,550763.39047,9.745925000004924,52.388434999958136,196,328
394494,993,1530688228,5804499.21729,550759.76721,9.745871000000344,52.38838999997475,201,324
394495,993,1530688229,5804494.06783,550756.621464,9.745824000002038,52.3883440000146,206,321
394496,993,1530688230,5804489.82503,550755.09982,9.745801000004256,52.388305999994486,210,320
394497,993,1530688231,5804488.91837,550753.475711,9.745776999998892,52.38829800003569,211,318
394498,993,1530688232,5804488.44819,550751.030372,9.745740999998713,52.38829399997584,212,315
394499,993,1530688233,5804487.6282,550747.023242,9.745682000003598,52.38828700001012,212,311
394500,993,1530688234,5804488.35347,550741.843146,9.745605999992826,52.38829399999351,212,306
394501,993,1530688235,5804490.41629,550736.921508,9.7455339999991,52.38831300001925,209,301
394502,993,1530688236,5804493.80543,550731.169475,9.745449999999732,52.38834400003213,206,296
394503,993,1530688237,5804498.86369,550725.468309,9.745367000003483,52.38838999999715,201,290
394504,993,1530688238,5804502.13811,550719.377173,9.745277999999177,52.388420000017874,198,284
394505,993,1530688239,5804506.31357,550714.36573,9.745205000004688,52.388457999955925,193,279
394506,993,1530688240,5804510.48905,550709.354295,9.745132000005269,52.38849600002818,189,274
394507,993,1530688241,5804514.76453,550703.252872,9.745043000000804,52.3885349999567,185,268
394508,993,1530688242,5804518.93721,550697.969243,9.74496600000563,52.388572999962896,181,263
394509,993,1530688243,5804523.892,550693.017868,9.744893999995774,52.38861800001455,176,258
394510,993,1530688244,5804526.84118,550687.746858,9.744817000006003,52.38864499997721,173,253
394511,993,1530688245,5804529.35317,550683.229017,9.7447509999994,52.38866800000506,170,248
394512,993,1530688246,5804533.09637,550679.447165,9.744695999997129,52.38870199995985,166,244
394513,993,1530688247,5804537.38942,550675.047117,9.744631999994349,52.38874100004004,162,240
394514,993,1530688248,5804542.33652,550669.347204,9.744548999997724,52.38878600003339,157,234
394515,993,1530688249,5804547.38574,550662.761472,9.744452999994044,52.38883199995554,152,228
394516,993,1530688250,5804551.09605,550655.781175,9.74435099999622,52.38886600003617,148,221
394517,993,1530688251,5804554.02566,550648.604743,9.74424599999671,52.38889299998991,145,214
394518,993,1530688252,5804557.403,550641.695952,9.7441449999957,52.388924000010455,141,207
394519,993,1530688253,5804562.36624,550637.561303,9.7440849999978,52.3889689999902,136,203
394520,993,1530688254,5804566.67472,550634.658472,9.744043000006826,52.38900799998634,132,200
394521,993,1530688255,5804569.53794,550631.838572,9.74400199999771,52.38903399998381,129,197
394522,993,1530688256,5804571.63797,550630.523837,9.743982999998844,52.38905300000308,127,196
394523,993,1530688257,5804572.49909,550627.724537,9.743941999996713,52.38906099998941,126,193
394524,993,1530688258,5804572.9034,550623.772925,9.74388400000308,52.38906499996804,126,189
394525,993,1530688259,5804573.31612,550620.637941,9.743837999999522,52.389069000018246,125,186
394526,993,1530688260,5804572.3962,550617.720842,9.74379500000401,52.3890610000009,126,183
394527,993,1530688261,5804570.24438,550613.999695,9.743740000000589,52.38904200000535,128,179
394528,993,1530688262,5804568.85856,550609.045596,9.743667000004669,52.38902999999131,130,174
394529,993,1530688263,5804567.56718,550602.457092,9.74356999999824,52.38901899997074,131,168
394530,993,1530688264,5804567.94703,550596.123644,9.743477000003862,52.389022999997216,130,161
394531,993,1530688265,5804565.31534,550589.004435,9.743371999994142,52.38900000000008,133,154
394532,993,1530688266,5804562.68926,550582.429639,9.74327499999432,52.38897700004438,136,148
394533,993,1530688267,5804561.38952,550575.024491,9.743165999997322,52.38896599998508,137,140
394534,993,1530688268,5804556.98171,550568.26381,9.743066000005426,52.388926999977976,141,133
394535,993,1530688269,5804554.48156,550563.116954,9.742990000004854,52.38890499996005,144,128
394536,993,1530688270,5804553.54281,550558.362412,9.742919999993417,52.388897000036486,144,123
394537,993,1530688271,5804553.07133,550555.780983,9.742881999993449,52.388892999987625,145,121
394538,993,1530688272,5804553.06085,550554.760194,9.742866999996975,52.38889300003343,145,120
394539,993,1530688273,5804554.72088,550553.926426,9.742854999999258,52.38890800003578,143,119
394540,993,1530688275,5804552.58308,550551.566291,9.742819999998844,52.388888999973226,145,117
394541,993,1530688276,5804547.90383,550550.865692,9.742808999996438,52.38884700004414,150,116
394542,993,1530688277,5804543.68066,550551.249367,9.742814000007035,52.38880899998378,154,116
394543,993,1530688278,5804536.91883,550553.564796,9.742847000003348,52.38874800000616,161,118
394544,993,1530688279,5804531.49732,550556.410945,9.742888000005124,52.388698999962585,167,121
394545,993,1530688280,5804526.84882,550558.704678,9.742921000002072,52.388656999972255,171,123
394546,993,1530688281,5804520.42208,550561.152803,9.74295600000026,52.38859900003732,178,126
394547,993,1530688282,5804514.99848,550563.79481,9.742994000001593,52.38855000002029,183,128
394548,993,1530688283,5804508.67667,550565.629326,9.743020000007284,52.388493000012886,189,130
394549,993,1530688284,5804502.69134,550567.732631,9.743050000005114,52.388438999997376,195,132
394550,993,1530688285,5804497.26005,550569.626067,9.743077000005206,52.38838999995953,201,134
394551,993,1530688286,5804492.92287,550569.738689,9.743078000004315,52.38835100001596,205,134
394552,993,1530688287,5804491.69307,550569.138778,9.74306899999673,52.38834000000639,206,134
394553,993,1530688288,5804489.11315,550567.055404,9.74303800000524,52.38831699995842,209,131
394554,993,1530688289,5804488.20585,550565.363208,9.743013000004678,52.38830899997155,210,130
394555,993,1530688290,5804488.18977,550563.797977,9.742990000000784,52.38830899997141,210,128
394556,993,1530688291,5804487.83721,550561.96396,9.742962999999918,52.38830599996568,210,126
394557,993,1530688292,5804487.36434,550559.24639,9.742923000006556,52.38830200000445,211,124
394558,993,1530688293,5804486.45215,550557.077817,9.742891000002263,52.388294000022135,212,121
394559,993,1530688294,5804483.53436,550554.58954,9.742854000005492,52.38826799999474,214,119
394560,993,1530688295,5804481.72047,550551.273192,9.74280499999531,52.38825200003754,216,116
394561,993,1530688296,5804482.58443,550548.746071,9.742768000004212,52.38826000001648,215,113
394562,993,1530688297,5804481.20636,550544.540455,9.742706000000451,52.38824799996815,217,109
394563,993,1530688298,5804479.93534,550539.925373,9.742638000000731,52.3882370000214,218,104
394564,993,1530688299,5804479.44571,550535.574509,9.742573999998022,52.38823300003798,218,100
394565,993,1530688300,5804476.82109,550529.135677,9.742478999995312,52.38820999999373,221,93
394566,993,1530688301,5804475.54449,550523.976158,9.74240299999962,52.38819899999362,222,88
394567,993,1530688302,5804474.60368,550519.017372,9.742329999996016,52.388191000043705,223,83
394568,993,1530688303,5804472.43866,550514.003088,9.742256000002522,52.38817200000023,225,78
394569,993,1530688304,5804471.61676,550509.791747,9.742194000000506,52.38816499996097,226,74
394570,993,1530688305,5804471.58674,550506.865436,9.742150999996031,52.38816500004253,226,71
394571,993,1530688306,5804470.67457,550504.696847,9.742118999996476,52.38815700003144,227,69
394572,993,1530688307,5804469.76798,550503.072688,9.742095000006326,52.388148999955966,228,67
394573,993,1530688308,5804469.29584,550500.423156,9.742056000003696,52.38814499998704,228,65
394574,993,1530688309,5804468.48094,550496.892348,9.742004000002773,52.388138000005966,229,61
394575,993,1530688310,5804467.10013,550492.414491,9.74193800000207,52.38812600002984,230,57
394576,993,1530688311,5804465.83753,550488.616029,9.741882000004711,52.38811500002984,231,53
394577,993,1530688312,5804464.90861,550484.814142,9.741825999998806,52.38810699997186,232,49
394578,993,1530688313,5804463.19692,550480.611916,9.74176399999552,52.38809200000127,234,45
394579,993,1530688314,5804460.59331,550476.214651,9.741698999994007,52.38806899996592,237,40
394580,993,1530688315,5804458.86837,550470.719395,9.741618000003312,52.388054000009056,238,35
394581,993,1530688316,5804458.36833,550465.347698,9.741539000003812,52.38804999998146,239,29
394582,993,1530688317,5804455.77032,550461.494852,9.741481999997582,52.3880269999883,241,26
394583,993,1530688318,5804454.06842,550458.245366,9.741433999995351,52.38801200004352,243,22
394584,993,1530688319,5804453.15418,550455.872599,9.741399000002133,52.38800400004434,244,20
394585,993,1530688320,5804452.35116,550453.49869,9.74136399999306,52.38799699996444,245,17
394586,993,1530688321,5804450.9976,550451.674914,9.741337000003927,52.38798500004213,246,16
394587,993,1530688322,5804450.19807,550449.641274,9.741307000003292,52.387977999964775,247,14
394588,993,1530688323,5804450.18482,550448.348247,9.741287999996306,52.38797799999215,247,12
394589,993,1530688324,5804448.39541,550447.413731,9.74127400000001,52.387961999997216,249,11
394590,993,1530688325,5804447.16074,550446.337406,9.741257999999474,52.3879509999629,250,10
394591,993,1530688329,5804446.70467,550445.253101,9.741242000003332,52.38794699997264,250,9
394592,993,1530688330,5804445.80299,550444.105301,9.741225000000387,52.38793899996954,251,8
394593,993,1530688331,5804444.56972,550443.165083,9.74121100000339,52.387927999974494,252,7
394594,993,1530688332,5804443.33436,550442.020702,9.74119400000431,52.38791699999847,254,6
394595,993,1530688333,5804441.09864,550440.954633,9.741177999999932,52.38789699995808,256,5
394596,993,1530688334,5804436.86989,550440.793785,9.741175000000114,52.3878589999581,260,5
394597,993,1530688335,5804433.10419,550442.397788,9.741198000000574,52.38782500000864,264,6
394598,993,1530688336,5804428.89706,550444.346625,9.74122600000479,52.38778700000077,268,8
394599,993,1530688344,5804380.7641,550469.342289,9.741586000001508,52.38735199997854,316,33
394600,993,1530688345,5804374.00782,550472.202116,9.74162699999595,52.38729100003635,323,35
394601,993,1530688346,5804366.34496,550473.437752,9.741644000004303,52.38722200000212,331,37
394602,993,1530688347,5804359.12841,550474.804939,9.741663000002063,52.38715699999128,338,38
394603,993,1530688348,5804354.16154,550478.59931,9.74171799999766,52.387111999965626,343,42
394604,993,1530688349,5804349.53325,550482.866655,9.74178000000572,52.3870700000095,348,46
394605,993,1530688350,5804343.99838,550485.509802,9.741817999998378,52.38701999997877,353,48
394606,993,1530688351,5804338.58312,550488.968481,9.74186799999482,52.38697099998367,359,52
394607,993,1530688352,5804333.49736,550492.015411,9.741911999996304,52.38692500001397,364,55
394608,993,1530688353,5804326.74527,550495.28363,9.741958999996632,52.38686399996177,371,58
394609,993,1530688354,5804320.77179,550498.54387,9.742005999999735,52.38681000002771,377,61
394610,993,1530688355,5804314.4702,550502.351988,9.742060999992251,52.38675299996116,383,65
394611,993,1530688356,5804308.94233,550505.675736,9.742109000005216,52.38670299998908,389,68
394612,993,1530688357,5804302.63028,550508.463031,9.742149000000728,52.38664600000932,395,71
394613,993,1530688359,5804291.69206,550515.721926,9.74225399999668,52.38654700002741,406,78
394614,993,1530688360,5804286.60771,550518.905024,9.742299999994414,52.38650100002592,411,81
394615,993,1530688361,5804281.19457,550522.567949,9.742353000007869,52.38645200003917,417,85
394616,993,1530688362,5804276.99026,550524.789137,9.742385000005262,52.386413999975886,421,87
394617,993,1530688363,5804271.45472,550527.364312,9.742422000002358,52.38636399999908,426,90
394618,993,1530688364,5804268.04299,550530.938647,9.742474000004956,52.3863330000302,430,93
394619,993,1530688365,5804265.94503,550532.457586,9.742495999997374,52.38631400000985,432,95
394620,993,1530688366,5804265.97437,550535.315963,9.74253800000579,52.38631399996634,432,97
394621,993,1530688367,5804266.91381,550540.138843,9.742608999993427,52.3863220000303,431,102
394622,993,1530688368,5804269.51677,550544.468195,9.74267300000396,52.38634500000559,428,107
394623,993,1530688369,5804272.13441,550550.226728,9.742758000001531,52.386367999973686,426,112
394624,993,1530688370,5804276.42467,550556.376458,9.74284900000482,52.38640599996224,422,119
394625,993,1530688371,5804279.82862,550562.875599,9.742945000000216,52.38643600003336,418,125
394626,993,1530688372,5804283.34589,550569.577758,9.74304400000204,52.38646699997865,415,132
394627,993,1530688373,5804285.95797,550574.791811,9.74312099999585,52.3864899999868,412,137
394628,993,1530688374,5804286.78062,550579.071358,9.743183999997372,52.38649699999189,412,141
394629,993,1530688375,5804288.59733,550582.660054,9.74323700000268,52.386512999994906,410,145
394630,993,1530688376,5804290.30701,550586.658227,9.743295999993808,52.38652799998602,408,149
394631,993,1530688377,5804292.4665,550591.128219,9.743361999998784,52.3865469999699,406,154
394632,993,1530688378,5804295.52282,550596.269622,9.74343799999761,52.38657400002635,403,159
394633,993,1530688379,5804298.14542,550602.504491,9.743530000000485,52.38659700000795,400,165
394634,993,1530688380,5804301.11151,550609.688708,9.743636000002722,52.38662300001141,398,172
394635,993,1530688381,5804304.16994,550615.034259,9.7437150000031,52.3866499999871,395,178
394636,993,1530688382,5804307.67259,550620.307172,9.743793000004787,52.38668099998832,391,183
394637,993,1530688383,5804309.83001,550624.572965,9.74385599999746,52.38669999996364,389,187
394638,993,1530688384,5804311.52643,550627.278044,9.743895999998855,52.38671500000442,387,190
394639,993,1530688385,5804311.99024,550629.110979,9.74392300000422,52.3867189999951,387,192
394640,993,1530688386,5804312.45055,550630.603633,9.74394499999576,52.38672299998106,386,193
394641,993,1530688388,5804310.65691,550629.260819,9.743924999994691,52.386707000027,388,192
394642,993,1530688390,5804311.58383,550632.858633,9.743978000004974,52.38671499998949,387,195
394643,993,1530688391,5804312.04344,550634.283231,9.74399899999869,52.38671899996592,387,197
394644,993,1530688392,5804309.94692,550635.938314,9.74402300000048,52.38670000001954,389,199
394645,993,1530688393,5804307.42228,550639.23132,9.74407100000345,52.38667699995967,392,202
394646,993,1530688394,5804304.88925,550641.707656,9.74410699999672,52.386653999990166,394,204
394647,993,1530688395,5804301.4636,550643.920926,9.744139000000123,52.3866230000382,398,206
394648,993,1530688396,5804296.80813,550645.534282,9.74416199999539,52.38658099996811,402,208
394649,993,1530688397,5804292.15617,550647.487923,9.744190000005396,52.3865389999714,407,210
394650,993,1530688398,5804288.83895,550649.427832,9.744217999995149,52.38650900002631,410,212
394651,993,1530688399,5804284.6431,550652.465802,9.744261999992814,52.38647099995919,414,215
394652,993,1530688400,5804279.54834,550654.628202,9.744293000006722,52.38642500002828,420,217
394653,993,1530688401,5804274.45917,550657.335057,9.744332000001805,52.38637899997085,425,220
394654,993,1530688402,5804270.25773,550659.82859,9.744367999999152,52.38634099998086,429,222
394655,993,1530688403,5804266.05139,550661.845731,9.744396999996049,52.38630300000841,433,224
394656,993,1530688404,5804262.29836,550664.674976,9.744437999995364,52.386268999965466,437,227
394657,993,1530688405,5804258.4236,550666.48452,9.744463999999171,52.38623399995896,441,229
394658,993,1530688406,5804255.88918,550668.824781,9.744497999995682,52.386210999966416,443,231
394659,993,1530688407,5804255.1197,550669.717533,9.74451099999365,52.38620400003148,444,232
394660,993,1530688408,5804254.23618,550670.339204,9.744520000001248,52.38619600000585,445,232
394661,993,1530688409,5804252.13756,550671.790151,9.744541000001837,52.38617699996673,447,234
394662,993,1530688410,5804249.59334,550673.177622,9.744560999996112,52.38615400002935,450,235
394663,993,1530688411,5804245.3863,550675.126726,9.744588999998,52.38611600001333,454,237
394664,993,1530688412,5804242.07259,550677.406957,9.744622000001836,52.386086000030055,457,239
394665,993,1530688413,5804238.20484,550679.897088,9.744658000007313,52.38605100000848,461,242
394666,993,1530688414,5804234.00201,550682.254544,9.744692000006092,52.38601300001885,465,244
394667,993,1530688415,5804230.24409,550684.607423,9.7447260000074,52.385979000009065,469,246
394668,993,1530688416,5804225.15074,550686.905992,9.744759000002956,52.38593300002624,474,249
394669,993,1530688417,5804220.94651,550689.127345,9.74479099999328,52.38589500002133,479,251
394670,993,1530688418,5804215.85035,550691.153694,9.744819999992709,52.38584899996032,484,253
394671,993,1530688419,5804211.20472,550693.719924,9.74485699999398,52.385806999997776,488,255
394672,993,1530688420,5804207.88751,550695.659896,9.74488499999892,52.38577699997846,492,257
394673,993,1530688421,5804204.90539,550697.732548,9.74491499999367,52.38574999999543,495,259
394674,993,1530688422,5804202.36538,550699.528391,9.744941000001814,52.385727000029725,497,261
394675,993,1530688423,5804200.27308,550701.591883,9.744971000005684,52.38570800001252,499,263
394676,993,1530688424,5804196.07026,550703.949375,9.74500500000465,52.38567000001923,504,265
394677,993,1530688425,5804191.42323,550706.379511,9.745039999994354,52.38562800001593,508,268
394688,993,1530688440,5804188.62202,550726.011055,9.74532799999992,52.38560099996128,511,287
